AbsoluteURL,promotionpackages,promotionbrands
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/08/31/11306497-636397701430762549-5244bd.jpg," 12 OZ Alum Can 12pk X 2 | 2 L Plastic Btl LS 6 | 20 OZ Plastic Btl LS 24"," 7UP | C/F Dr Pepper | Canada Dry | Cherry Dr Pepper | Cherry Vanilla Dr Pepper | Diet Berries & Cream Dr Pepper | Diet C/F Dr Pepper | Diet Cherry Chocolate Dr Pepper | Diet Cherry Dr Pepper | Diet Cherry Vanilla Dr Pepper | Diet Dr Pepper | Dr Pepper | Dr Pepper Ten"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/08/31/11222869-636397844325173642-cf6b4b.jpg," 2 L Plastic Btl LS 8"," Dr Pepper"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/08/31/11907867-636397911721856464-cacc24.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Canada Dry | Rc Cola | Sundrop | Sunkist"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/04/12342974-636401638489400311-32e0b0.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Big Red | Dr Pepper | Squirt | Sunkist"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/04/11342894-636401641125063851-eaf5bc.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Canada Dry | Rc Cola | Sundrop | Sunkist"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/04/11342896-636401642198151149-f392ea.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Canada Dry | Rc Cola | Sundrop | Sunkist"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/04/11342904-636401642683339663-c3ba49.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Canada Dry | Rc Cola | Sundrop | Sunkist"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/04/11342887-636401643187880112-e066ba.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Canada Dry | Rc Cola | Sundrop | Sunkist"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/04/11342877-636401643869188236-91806e.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Canada Dry | Rc Cola | Sundrop | Sunkist"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/04/12332722-636401644836965004-efec2f.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Canada Dry | Rc Cola | Sundrop | Sunkist"
